"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"C","Max Domi",5200,"Ari@Bos 07:00PM ET",3.889,"Ari"
"RW","Marian Gaborik",5100,"LA@Wpg 08:00PM ET",1.563,"LA"
"D","Ryan Suter",5100,"Edm@Min 08:00PM ET",3.563,"Min"
"C","Matt Duchene",5100,"Col@Fla 07:30PM ET",1.857,"Col"
"C","Jack Eichel",5100,"Buf@Phi 07:00PM ET",2.750,"Buf"
"LW","Scott Hartnell",5000,"Cls@NJ 07:00PM ET",2.333,"Cls"
"C","Ryan Kesler",5000,"Anh@Dal 08:30PM ET",1.688,"Anh"
"D","Kevin Shattenkirk",5000,"TB@StL 08:00PM ET",2.125,"StL"
"LW","Ryan O'Reilly",5000,"Buf@Phi 07:00PM ET",3.563,"Buf"
"D","Francois Beauchemin",4900,"Col@Fla 07:30PM ET",5.000,"Col"
"LW","Thomas Vanek",4900,"Edm@Min 08:00PM ET",3.125,"Min"
"LW","Justin Abdelkader",4900,"Car@Det 07:30PM ET",2.813,"Det"
"D","Alex Pietrangelo",4900,"TB@StL 08:00PM ET",2.000,"StL"
"C","Tyler Ennis",4900,"Buf@Phi 07:00PM ET",3.213,"Buf"
"D","Victor Hedman",4900,"TB@StL 08:00PM ET",3.278,"TB"
"D","Oliver Ekman-Larsson",4900,"Ari@Bos 07:00PM ET",3.500,"Ari"
"D","Aaron Ekblad",4900,"Col@Fla 07:30PM ET",2.438,"Fla"
"D","Zdeno Chara",4800,"Ari@Bos 07:00PM ET",3.900,"Bos"
"D","Mike Green",4800,"Car@Det 07:30PM ET",1.786,"Det"
"C","David Backes",4800,"TB@StL 08:00PM ET",1.688,"StL"
"D","Alexander Edler",4800,"Mon@Van 10:00PM ET",2.929,"Van"
"C","Mark Scheifele",4800,"LA@Wpg 08:00PM ET",3.125,"Wpg"
"LW","Jonathan Drouin",4800,"TB@StL 08:00PM ET",1.944,"TB"
"RW","Loui Eriksson",4700,"Ari@Bos 07:00PM ET",3.857,"Bos"
"D","Erik Johnson",4700,"Col@Fla 07:30PM ET",3.357,"Col"
"LW","Jeff Skinner",4700,"Car@Det 07:30PM ET",1.875,"Car"
"D","John Klingberg",4700,"Anh@Dal 08:30PM ET",3.375,"Dal"
"LW","Adam Henrique",4700,"Cls@NJ 07:00PM ET",4.650,"NJ"
"D","Tyson Barrie",4700,"Col@Fla 07:30PM ET",2.250,"Col"
"RW","Cam Atkinson",4700,"Cls@NJ 07:00PM ET",2.688,"Cls"
"C","Ryan Nugent-Hopkins",4700,"Edm@Min 08:00PM ET",2.722,"Edm"
"LW","Ondrej Palat",4700,"TB@StL 08:00PM ET",2.611,"TB"
"C","Alex Galchenyuk",4700,"Mon@Van 10:00PM ET",2.667,"Mon"
"C","Henrik Sedin",4600,"Mon@Van 10:00PM ET",2.125,"Van"
"D","Andrei Markov",4600,"Mon@Van 10:00PM ET",4.000,"Mon"
"LW","Brad Marchand",4600,"Ari@Bos 07:00PM ET",2.917,"Bos"
"D","Jason Garrison",4600,"TB@StL 08:00PM ET",3.056,"TB"
"D","Hampus Lindholm",4600,"Anh@Dal 08:30PM ET",2.813,"Anh"
"RW","Nikolaj Ehlers",4600,"LA@Wpg 08:00PM ET",3.813,"Wpg"
"D","Mark Streit",4500,"Buf@Phi 07:00PM ET",3.714,"Phi"
"C","Brandon Dubinsky",4500,"Cls@NJ 07:00PM ET",2.722,"Cls"
"D","Anton Stralman",4500,"TB@StL 08:00PM ET",2.167,"TB"
"LW","Milan Lucic",4500,"LA@Wpg 08:00PM ET",2.000,"LA"
"RW","David Pastrnak",4500,"Ari@Bos 07:00PM ET",2.929,"Bos"
"C","Mikko Koivu",4400,"Edm@Min 08:00PM ET",3.438,"Min"
"RW","Drew Stafford",4400,"LA@Wpg 08:00PM ET",3.625,"Wpg"
"C","Brandon Sutter",4400,"Mon@Van 10:00PM ET",3.500,"Van"
"C","Mikael Granlund",4400,"Edm@Min 08:00PM ET",2.438,"Min"
"RW","Jakob Silfverberg",4400,"Anh@Dal 08:30PM ET",1.588,"Anh"
"RW","Troy Brouwer",4300,"TB@StL 08:00PM ET",3.000,"StL"
"C","Cody Eakin",4300,"Anh@Dal 08:30PM ET",2.625,"Dal"
"RW","Jimmy Hayes",4300,"Ari@Bos 07:00PM ET",2.714,"Bos"
"C","Brandon Pirri",4300,"Col@Fla 07:30PM ET",2.313,"Fla"
"LW","Alex Tanguay",4200,"Col@Fla 07:30PM ET",1.571,"Col"
"D","Jack Johnson",4200,"Cls@NJ 07:00PM ET",2.056,"Cls"
"C","Martin Hanzal",4200,"Ari@Bos 07:00PM ET",3.222,"Ari"
"C","Carl Soderberg",4200,"Col@Fla 07:30PM ET",2.000,"Col"
"RW","Kris Versteeg",4200,"Car@Det 07:30PM ET",2.375,"Car"
"LW","Patrick Maroon",4200,"Anh@Dal 08:30PM ET",0.875,"Anh"
"D","Tyler Myers",4200,"LA@Wpg 08:00PM ET",2.125,"Wpg"
"C","Brayden Schenn",4200,"Buf@Phi 07:00PM ET",2.333,"Phi"
"D","Jake Muzzin",4200,"LA@Wpg 08:00PM ET",2.125,"LA"
"RW","Nail Yakupov",4200,"Edm@Min 08:00PM ET",3.333,"Edm"
"D","Brian Campbell",4100,"Col@Fla 07:30PM ET",2.000,"Fla"
"RW","Ales Hemsky",4100,"Anh@Dal 08:30PM ET",2.938,"Dal"
"D","Niklas Kronwall",4100,"Car@Det 07:30PM ET",1.438,"Det"
"LW","Matt Moulson",4100,"Buf@Phi 07:00PM ET",2.275,"Buf"
"C","Sam Gagner",4100,"Buf@Phi 07:00PM ET",2.450,"Phi"
"D","Alex Goligoski",4100,"Anh@Dal 08:30PM ET",3.000,"Dal"
"C","Mathieu Perreault",4100,"LA@Wpg 08:00PM ET",2.688,"Wpg"
"C","Ryan Spooner",4100,"Ari@Bos 07:00PM ET",2.500,"Bos"
"C","Victor Rask",4100,"Car@Det 07:30PM ET",2.375,"Car"
"D","Jacob Trouba",4100,"LA@Wpg 08:00PM ET",2.375,"Wpg"
"C","Elias Lindholm",4100,"Car@Det 07:30PM ET",1.750,"Car"
"D","Rasmus Ristolainen",4100,"Buf@Phi 07:00PM ET",3.125,"Buf"
"LW","Anthony Duclair",4100,"Ari@Bos 07:00PM ET",3.111,"Ari"
"C","Dylan Larkin",4100,"Car@Det 07:30PM ET",3.375,"Det"
"C","Andrew Cogliano",4000,"Anh@Dal 08:30PM ET",0.813,"Anh"
"RW","Alexandre Burrows",4000,"Mon@Van 10:00PM ET",2.338,"Van"
"C","Jordan Staal",4000,"Car@Det 07:30PM ET",0.563,"Car"
"D","Michael Del Zotto",4000,"Buf@Phi 07:00PM ET",1.929,"Phi"
"LW","Carl Hagelin",4000,"Anh@Dal 08:30PM ET",1.375,"Anh"
"LW","Tanner Pearson",4000,"LA@Wpg 08:00PM ET",1.938,"LA"
"LW","Dustin Brown",3900,"LA@Wpg 08:00PM ET",2.813,"LA"
"C","Dave Bolland",3900,"Col@Fla 07:30PM ET",1.375,"Fla"
"LW","Matt Beleskey",3900,"Ari@Bos 07:00PM ET",1.700,"Bos"
"C","Jori Lehtera",3900,"TB@StL 08:00PM ET",2.938,"StL"
"D","Cam Fowler",3900,"Anh@Dal 08:30PM ET",2.000,"Anh"
"LW","Jason Zucker",3900,"Edm@Min 08:00PM ET",3.125,"Min"
"C","Boone Jenner",3900,"Cls@NJ 07:00PM ET",3.222,"Cls"
"RW","Tobias Rieder",3900,"Ari@Bos 07:00PM ET",3.000,"Ari"
"LW","Alex Killorn",3900,"TB@StL 08:00PM ET",1.556,"TB"
"LW","Benoit Pouliot",3800,"Edm@Min 08:00PM ET",2.222,"Edm"
"D","Kevin Bieksa",3800,"Anh@Dal 08:30PM ET",1.875,"Anh"
"LW","Mikkel Boedker",3800,"Ari@Bos 07:00PM ET",3.167,"Ari"
"RW","Reilly Smith",3800,"Col@Fla 07:30PM ET",2.563,"Fla"
"LW","Michael Raffl",3800,"Buf@Phi 07:00PM ET",2.000,"Phi"
"RW","Shane Doan",3700,"Ari@Bos 07:00PM ET",2.500,"Ari"
